 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 9.012500000000158e-06  1.650000000000000e+00  1.649108588349399e+00  1.649108670622089e+00  1.649108670985381e+00  1.649108670803735e+00 -3.632911749207324e-10  1.605332224306267e-03 
 9.017500000000159e-06  1.650000000000000e+00  1.649108588333727e+00  1.649108670610216e+00  1.649108670958805e+00  1.649108670784510e+00 -3.485896016286461e-10  1.605332224182486e-03 
 9.022500000000160e-06  1.650000000000000e+00  1.649108588323832e+00  1.649108670600554e+00  1.649108670934919e+00  1.649108670767736e+00 -3.343652021925436e-10  1.605332224517796e-03 
 9.027500000000160e-06  1.650000000000000e+00  1.649108588309304e+00  1.649108670592740e+00  1.649108670919733e+00  1.649108670756237e+00 -3.269926551752178e-10  1.605332224533648e-03 
 9.032500000000161e-06  1.650000000000000e+00  1.649108588301527e+00  1.649108670591312e+00  1.649108670913296e+00  1.649108670752304e+00 -3.219837729773189e-10  1.605332224879579e-03 
 9.037500000000162e-06  1.650000000000000e+00  1.649108588303043e+00  1.649108670595966e+00  1.649108670912294e+00  1.649108670754130e+00 -3.163278528006686e-10  1.605332224898002e-03 
 9.042500000000163e-06  1.650000000000000e+00  1.649108588303526e+00  1.649108670602716e+00  1.649108670919404e+00  1.649108670761060e+00 -3.166884532390668e-10  1.605332224905129e-03 
 9.047500000000164e-06  1.650000000000000e+00  1.649108588316823e+00  1.649108670611239e+00  1.649108670937968e+00  1.649108670774603e+00 -3.267288661845669e-10  1.605332225094543e-03 
 9.052500000000164e-06  1.650000000000000e+00  1.649108588333303e+00  1.649108670623995e+00  1.649108670959401e+00  1.649108670791698e+00 -3.354059252558272e-10  1.605332225282099e-03 
 9.057500000000165e-06  1.650000000000000e+00  1.649108588345252e+00  1.649108670639230e+00  1.649108670979970e+00  1.649108670809600e+00 -3.407396587107314e-10  1.605332225483294e-03 
 9.062500000000166e-06  1.650000000000000e+00  1.649108588360846e+00  1.649108670654068e+00  1.649108670991677e+00  1.649108670822873e+00 -3.376088297812885e-10  1.605332225291109e-03 
 9.067500000000167e-06  1.650000000000000e+00  1.649108588375146e+00  1.649108670668177e+00  1.649108671002688e+00  1.649108670835432e+00 -3.345110854979794e-10  1.605332225061385e-03 
 9.072500000000168e-06  1.650000000000000e+00  1.649108588391387e+00  1.649108670684443e+00  1.649108671023245e+00  1.649108670853844e+00 -3.388020974881556e-10  1.605332225064680e-03 
 9.077500000000168e-06  1.650000000000000e+00  1.649108588410524e+00  1.649108670701144e+00  1.649108671043661e+00  1.649108670872403e+00 -3.425177919069711e-10  1.605332225300228e-03 
 9.082500000000169e-06  1.650000000000000e+00  1.649108588421526e+00  1.649108670715899e+00  1.649108671053251e+00  1.649108670884575e+00 -3.373517021287853e-10  1.605332225112432e-03 
 9.087500000000170e-06  1.650000000000000e+00  1.649108588437035e+00  1.649108670724392e+00  1.649108671065397e+00  1.649108670894894e+00 -3.410047799690119e-10  1.605332224678772e-03 
 9.092500000000171e-06  1.650000000000000e+00  1.649108588443408e+00  1.649108670727193e+00  1.649108671077896e+00  1.649108670902544e+00 -3.507030221783225e-10  1.605332224592734e-03 
 9.097500000000172e-06  1.650000000000000e+00  1.649108588450914e+00  1.649108670732471e+00  1.649108671089512e+00  1.649108670910991e+00 -3.570403972474878e-10  1.605332224848519e-03 
 9.102500000000172e-06  1.650000000000000e+00  1.649108588458829e+00  1.649108670740292e+00  1.649108671099966e+00  1.649108670920129e+00 -3.596734021726888e-10  1.605332224830653e-03 
 9.107500000000173e-06  1.650000000000000e+00  1.649108588465004e+00  1.649108670748985e+00  1.649108671101922e+00  1.649108670925454e+00 -3.529376790822880e-10  1.605332224896946e-03 
 9.112500000000174e-06  1.650000000000000e+00  1.649108588469863e+00  1.649108670756789e+00  1.649108671105052e+00  1.649108670930920e+00 -3.482625299255915e-10  1.605332224912683e-03 
 9.117500000000175e-06  1.650000000000000e+00  1.649108588478871e+00  1.649108670759593e+00  1.649108671111230e+00  1.649108670935411e+00 -3.516371638312421e-10  1.605332224951682e-03 
 9.122500000000176e-06  1.650000000000000e+00  1.649108588473116e+00  1.649108670753025e+00  1.649108671105363e+00  1.649108670929194e+00 -3.523377145597806e-10  1.605332224722095e-03 
 9.127500000000176e-06  1.650000000000000e+00  1.649108588463037e+00  1.649108670740330e+00  1.649108671090011e+00  1.649108670915171e+00 -3.496811729064575e-10  1.605332224222039e-03 
 9.132500000000177e-06  1.650000000000000e+00  1.649108588449931e+00  1.649108670727307e+00  1.649108671068064e+00  1.649108670897686e+00 -3.407569781899156e-10  1.605332224441946e-03 
 9.137500000000178e-06  1.650000000000000e+00  1.649108588430735e+00  1.649108670714830e+00  1.649108671052531e+00  1.649108670883681e+00 -3.377012003369373e-10  1.605332224453132e-03 
 9.142500000000179e-06  1.650000000000000e+00  1.649108588420921e+00  1.649108670701397e+00  1.649108671038326e+00  1.649108670869861e+00 -3.369284851117982e-10  1.605332224289684e-03 
 9.147500000000180e-06  1.650000000000000e+00  1.649108588409639e+00  1.649108670686818e+00  1.649108671028224e+00  1.649108670857521e+00 -3.414060145701114e-10  1.605332224760134e-03 
 9.152500000000180e-06  1.650000000000000e+00  1.649108588396962e+00  1.649108670674260e+00  1.649108671019303e+00  1.649108670846782e+00 -3.450431051987835e-10  1.605332224909279e-03 
 9.157500000000181e-06  1.650000000000000e+00  1.649108588385850e+00  1.649108670661093e+00  1.649108671011032e+00  1.649108670836062e+00 -3.499396328265902e-10  1.605332224050328e-03 
 9.162500000000182e-06  1.650000000000000e+00  1.649108588369725e+00  1.649108670644159e+00  1.649108670998448e+00  1.649108670821303e+00 -3.542890425478618e-10  1.605332224047671e-03 
 9.167500000000183e-06  1.650000000000000e+00  1.649108588355851e+00  1.649108670624515e+00  1.649108670978096e+00  1.649108670801306e+00 -3.535811643473608e-10  1.605332224064865e-03 
 9.172500000000184e-06  1.650000000000000e+00  1.649108588330914e+00  1.649108670606015e+00  1.649108670950625e+00  1.649108670778320e+00 -3.446107843529944e-10  1.605332224078360e-03 
 9.177500000000184e-06  1.650000000000000e+00  1.649108588313732e+00  1.649108670587730e+00  1.649108670929071e+00  1.649108670758400e+00 -3.413413995900783e-10  1.605332224114682e-03 
 9.182500000000185e-06  1.650000000000000e+00  1.649108588294450e+00  1.649108670572936e+00  1.649108670912473e+00  1.649108670742705e+00 -3.395370651304574e-10  1.605332224290308e-03 
 9.187500000000186e-06  1.650000000000000e+00  1.649108588282053e+00  1.649108670561175e+00  1.649108670900353e+00  1.649108670730764e+00 -3.391775749150838e-10  1.605332224501914e-03 
 9.192500000000187e-06  1.650000000000000e+00  1.649108588269127e+00  1.649108670553566e+00  1.649108670892066e+00  1.649108670722816e+00 -3.384998947808526e-10  1.605332224454497e-03 
 9.197500000000188e-06  1.650000000000000e+00  1.649108588264171e+00  1.649108670549043e+00  1.649108670889144e+00  1.649108670719094e+00 -3.401006143377572e-10  1.605332224280695e-03 
 9.202500000000188e-06  1.650000000000000e+00  1.649108588266270e+00  1.649108670547496e+00  1.649108670893744e+00  1.649108670720620e+00 -3.462476971805017e-10  1.605332224770203e-03 
 9.207500000000189e-06  1.650000000000000e+00  1.649108588271677e+00  1.649108670549732e+00  1.649108670903522e+00  1.649108670726627e+00 -3.537898862759903e-10  1.605332224918439e-03 
 9.212500000000190e-06  1.650000000000000e+00  1.649108588270863e+00  1.649108670550590e+00  1.649108670912115e+00  1.649108670731352e+00 -3.615254762223685e-10  1.605332224747772e-03 
 9.217500000000191e-06  1.650000000000000e+00  1.649108588276371e+00  1.649108670550534e+00  1.649108670914649e+00  1.649108670732592e+00 -3.641142942711895e-10  1.605332224281800e-03 
 9.222500000000192e-06  1.650000000000000e+00  1.649108588274222e+00  1.649108670549120e+00  1.649108670910850e+00  1.649108670729985e+00 -3.617295352142946e-10  1.605332224280031e-03 
 9.227500000000192e-06  1.650000000000000e+00  1.649108588269032e+00  1.649108670543483e+00  1.649108670906942e+00  1.649108670725212e+00 -3.634585965528458e-10  1.605332224507753e-03 
 9.232500000000193e-06  1.650000000000000e+00  1.649108588260532e+00  1.649108670532989e+00  1.649108670895175e+00  1.649108670714082e+00 -3.621860589220205e-10  1.605332224120327e-03 
 9.237500000000194e-06  1.650000000000000e+00  1.649108588249776e+00  1.649108670523497e+00  1.649108670877135e+00  1.649108670700316e+00 -3.536371195878019e-10  1.605332224350838e-03 
 9.242500000000195e-06  1.650000000000000e+00  1.649108588245988e+00  1.649108670524812e+00  1.649108670866117e+00  1.649108670695465e+00 -3.413054283640804e-10  1.605332224993555e-03 
 9.247500000000196e-06  1.650000000000000e+00  1.649108588244961e+00  1.649108670534497e+00  1.649108670856867e+00  1.649108670695682e+00 -3.223701305898885e-10  1.605332225133236e-03 
 9.252500000000196e-06  1.650000000000000e+00  1.649108588242706e+00  1.649108670544294e+00  1.649108670844871e+00  1.649108670694583e+00 -3.005771187503115e-10  1.605332224636326e-03 
 9.257500000000197e-06  1.650000000000000e+00  1.649108588238196e+00  1.649108670549042e+00  1.649108670836051e+00  1.649108670692546e+00 -2.870084170325526e-10  1.605332224357715e-03 
 9.262500000000198e-06  1.650000000000000e+00  1.649108588236861e+00  1.649108670551642e+00  1.649108670833987e+00  1.649108670692814e+00 -2.823454803291270e-10  1.605332224627099e-03 
 9.267500000000199e-06  1.650000000000000e+00  1.649108588241765e+00  1.649108670556275e+00  1.649108670839844e+00  1.649108670698060e+00 -2.835689461022639e-10  1.605332224588077e-03 
 9.272500000000200e-06  1.650000000000000e+00  1.649108588244950e+00  1.649108670558402e+00  1.649108670850550e+00  1.649108670704476e+00 -2.921485275919622e-10  1.605332224946944e-03 
 9.277500000000200e-06  1.650000000000000e+00  1.649108588251817e+00  1.649108670555361e+00  1.649108670858590e+00  1.649108670706976e+00 -3.032287754223262e-10  1.605332224986580e-03 
 9.282500000000201e-06  1.650000000000000e+00  1.649108588245997e+00  1.649108670548217e+00  1.649108670854307e+00  1.649108670701262e+00 -3.060895981121803e-10  1.605332224651264e-03 
 9.287500000000202e-06  1.650000000000000e+00  1.649108588239286e+00  1.649108670540645e+00  1.649108670842981e+00  1.649108670691813e+00 -3.023366001997374e-10  1.605332224407173e-03 
 9.292500000000203e-06  1.650000000000000e+00  1.649108588228233e+00  1.649108670539793e+00  1.649108670832661e+00  1.649108670686227e+00 -2.928679521119193e-10  1.605332224846411e-03 
 9.297500000000204e-06  1.650000000000000e+00  1.649108588232961e+00  1.649108670545716e+00  1.649108670831501e+00  1.649108670688608e+00 -2.857845071702059e-10  1.605332224676149e-03 
 9.302500000000204e-06  1.650000000000000e+00  1.649108588242825e+00  1.649108670550398e+00  1.649108670839497e+00  1.649108670694947e+00 -2.890989669879218e-10  1.605332224881380e-03 
 9.307500000000205e-06  1.650000000000000e+00  1.649108588240683e+00  1.649108670551280e+00  1.649108670849468e+00  1.649108670700374e+00 -2.981881408459230e-10  1.605332224877821e-03 
 9.312500000000206e-06  1.650000000000000e+00  1.649108588244938e+00  1.649108670551636e+00  1.649108670851702e+00  1.649108670701669e+00 -3.000655279805642e-10  1.605332224636271e-03 
 9.317500000000207e-06  1.650000000000000e+00  1.649108588241385e+00  1.649108670550515e+00  1.649108670850890e+00  1.649108670700703e+00 -3.003746140706198e-10  1.605332224502111e-03 
 9.322500000000208e-06  1.650000000000000e+00  1.649108588245038e+00  1.649108670547070e+00  1.649108670843310e+00  1.649108670695190e+00 -2.962405876161256e-10  1.605332224501884e-03 
 9.327500000000208e-06  1.650000000000000e+00  1.649108588235634e+00  1.649108670544256e+00  1.649108670829290e+00  1.649108670686773e+00 -2.850344404947691e-10  1.605332224652678e-03 
 9.332500000000209e-06  1.650000000000000e+00  1.649108588229314e+00  1.649108670543571e+00  1.649108670824426e+00  1.649108670683999e+00 -2.808546728516603e-10  1.605332224879265e-03 
 9.337500000000210e-06  1.650000000000000e+00  1.649108588235211e+00  1.649108670545904e+00  1.649108670834215e+00  1.649108670690060e+00 -2.883102645512281e-10  1.605332225111858e-03 
 9.342500000000211e-06  1.650000000000000e+00  1.649108588241044e+00  1.649108670549351e+00  1.649108670845855e+00  1.649108670697603e+00 -2.965048206959864e-10  1.605332225177441e-03 
 9.347500000000212e-06  1.650000000000000e+00  1.649108588241418e+00  1.649108670550340e+00  1.649108670845981e+00  1.649108670698160e+00 -2.956412892274329e-10  1.605332224989105e-03 
 9.352500000000212e-06  1.650000000000000e+00  1.649108588240487e+00  1.649108670550325e+00  1.649108670841162e+00  1.649108670695743e+00 -2.908377982890897e-10  1.605332224650842e-03 
 9.357500000000213e-06  1.650000000000000e+00  1.649108588240330e+00  1.649108670553681e+00  1.649108670846233e+00  1.649108670699957e+00 -2.925519826391110e-10  1.605332225108678e-03 
 9.362500000000214e-06  1.650000000000000e+00  1.649108588248421e+00  1.649108670557820e+00  1.649108670848402e+00  1.649108670703111e+00 -2.905822249488210e-10  1.605332224867145e-03 
 9.367500000000215e-06  1.650000000000000e+00  1.649108588246324e+00  1.649108670558852e+00  1.649108670849211e+00  1.649108670704031e+00 -2.903586260316615e-10  1.605332224914221e-03 
 9.372500000000216e-06  1.650000000000000e+00  1.649108588238318e+00  1.649108670551561e+00  1.649108670835979e+00  1.649108670693770e+00 -2.844184887607071e-10  1.605332224755100e-03 
 9.377500000000216e-06  1.650000000000000e+00  1.649108588231009e+00  1.649108670539057e+00  1.649108670822525e+00  1.649108670680791e+00 -2.834676937624181e-10  1.605332224423539e-03 
 9.382500000000217e-06  1.650000000000000e+00  1.649108588221369e+00  1.649108670531054e+00  1.649108670812903e+00  1.649108670671978e+00 -2.818489885925146e-10  1.605332224945242e-03 
 9.387500000000218e-06  1.650000000000000e+00  1.649108588214284e+00  1.649108670530832e+00  1.649108670808437e+00  1.649108670669634e+00 -2.776054941477923e-10  1.605332224731334e-03 
 9.392500000000219e-06  1.650000000000000e+00  1.649108588214827e+00  1.649108670533709e+00  1.649108670809828e+00  1.649108670671769e+00 -2.761189055178193e-10  1.605332224899371e-03 
 9.397500000000220e-06  1.650000000000000e+00  1.649108588220205e+00  1.649108670538241e+00  1.649108670812331e+00  1.649108670675286e+00 -2.740903060072242e-10  1.605332224884153e-03 
 9.402500000000220e-06  1.650000000000000e+00  1.649108588225885e+00  1.649108670541575e+00  1.649108670817581e+00  1.649108670679578e+00 -2.760063289031223e-10  1.605332224866526e-03 
 9.407500000000221e-06  1.650000000000000e+00  1.649108588230579e+00  1.649108670546630e+00  1.649108670827478e+00  1.649108670687054e+00 -2.808482335581175e-10  1.605332225150311e-03 
 9.412500000000222e-06  1.650000000000000e+00  1.649108588243954e+00  1.649108670555083e+00  1.649108670843656e+00  1.649108670699370e+00 -2.885731653634593e-10  1.605332224890867e-03 
 9.417500000000223e-06  1.650000000000000e+00  1.649108588255512e+00  1.649108670565044e+00  1.649108670865866e+00  1.649108670715455e+00 -3.008220339495438e-10  1.605332224822110e-03 
 9.422500000000224e-06  1.650000000000000e+00  1.649108588258628e+00  1.649108670574899e+00  1.649108670873627e+00  1.649108670724263e+00 -2.987279312804958e-10  1.605332225297378e-03 
 9.427500000000224e-06  1.650000000000000e+00  1.649108588272653e+00  1.649108670579462e+00  1.649108670884287e+00  1.649108670731874e+00 -3.048252761317372e-10  1.605332225124040e-03 
 9.432500000000225e-06  1.650000000000000e+00  1.649108588279052e+00  1.649108670581248e+00  1.649108670893151e+00  1.649108670737200e+00 -3.119031699583275e-10  1.605332224638115e-03 
 9.437500000000226e-06  1.650000000000000e+00  1.649108588282387e+00  1.649108670579301e+00  1.649108670898106e+00  1.649108670738703e+00 -3.188052044578171e-10  1.605332224502747e-03 
 9.442500000000227e-06  1.650000000000000e+00  1.649108588282718e+00  1.649108670575500e+00  1.649108670898442e+00  1.649108670736971e+00 -3.229427836259902e-10  1.605332224668905e-03 
 9.447500000000228e-06  1.650000000000000e+00  1.649108588282102e+00  1.649108670573467e+00  1.649108670903606e+00  1.649108670738537e+00 -3.301388051824006e-10  1.605332224858081e-03 
 9.452500000000228e-06  1.650000000000000e+00  1.649108588286470e+00  1.649108670573892e+00  1.649108670917098e+00  1.649108670745495e+00 -3.432054640484239e-10  1.605332224888786e-03 
 9.457500000000229e-06  1.650000000000000e+00  1.649108588289213e+00  1.649108670576451e+00  1.649108670921721e+00  1.649108670749086e+00 -3.452704788742267e-10  1.605332224862015e-03 
 9.462500000000230e-06  1.650000000000000e+00  1.649108588302663e+00  1.649108670581260e+00  1.649108670936098e+00  1.649108670758679e+00 -3.548379368112364e-10  1.605332225404980e-03 
